"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"346","@ProjectLincoln @JoeBiden #LincolnProject Yeah we like y’all well enough and thanks for the never ending hammer of… https://t.co/5gu3D25Q8e",FALSE,0,"ProjectLincoln",2020-12-06 19:09:51,TRUE,"1335631618791239681","1335662757836939264","1205226529455632385","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AebJudith",0,FALSE,FALSE,NA,NA
"347","RT @ThePerezHilton: Fox News was heated today - in favor of Joe Biden!! #DonaldTrump #ChrisWallace https://t.co/HAFpFdrwHi",FALSE,0,NA,2020-12-06 19:09:12,FALSE,NA,"1335662595878105091",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MALiBUSunSplash",1,TRUE,FALSE,NA,NA
"348","@realDonaldTrump has lost a battle, not the war. 

#DonaldTrump has exposed the GOP, Dems, Hollywood, Mass Media an… https://t.co/UwAiPUk8lF",FALSE,0,"realDonaldTrump",2020-12-06 19:08:31,TRUE,NA,"1335662423492145156","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Elizabeth_Dbn",0,FALSE,FALSE,NA,NA
"349","RT @Whippenz: @ResisterForever @GenXLeftyBroad @CharlenDoe @Resister_Sis @kat_coulston @EasyBakedOven @GregMcHallam @13speedOD @elmoscaresm…",FALSE,0,NA,2020-12-06 19:08:18,FALSE,NA,"1335662369033375744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deeq4712",4,TRUE,FALSE,NA,NA
"350","RT @Whippenz: #GeorgiaNeedsOssoff 
#GeorgiaNeedsWarnock 

❝Oh, shut up, silly woman, said the reptile with a grin
    You knew damn well I…",FALSE,0,NA,2020-12-06 19:07:55,FALSE,NA,"1335662272102993921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pamatluing",12,TRUE,FALSE,NA,NA
"351","Fox News was heated today - in favor of Joe Biden!! #DonaldTrump #ChrisWallace https://t.co/HAFpFdrwHi",FALSE,31,NA,2020-12-06 19:07:15,FALSE,NA,"1335662103705763840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThePerezHilton",1,FALSE,FALSE,NA,NA
"352","RT @Whippenz: #GeorgiaNeedsOssoff 
#GeorgiaNeedsWarnock 

❝Oh, shut up, silly woman, said the reptile with a grin
    You knew damn well I…",FALSE,0,NA,2020-12-06 19:07:08,FALSE,NA,"1335662075306070021",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Whippenz",12,TRUE,FALSE,NA,NA
"353","President Donald Trump’s Schedule for Sunday, December 6, 2020: 
President Donald Trump has no public events on his… https://t.co/JYGRHKydAP",FALSE,1,NA,2020-12-06 19:06:46,TRUE,NA,"1335661980745654278",NA,"<a href=""https://www.conservativedailynews.com"" rel=""nofollow"">Conservative Daily News</a>","CDNnow",0,FALSE,FALSE,NA,NA
"354","Trump supporter and ""My Pillow"" CEO, Mike Lindell claimed that Biden voters in Georgia will go to prison. Lindell s… https://t.co/SX3Nr8IBTB",FALSE,0,NA,2020-12-06 19:06:04,TRUE,NA,"1335661805239197696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ppciervo",0,FALSE,FALSE,NA,NA
"355","RT @valdimiputin: #DonaldTrump @realDonaldTrump @POTUS New meme templates
(1/2) https://t.co/a9CXrNzwq9",FALSE,0,NA,2020-12-06 19:05:41,FALSE,NA,"1335661709709602816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nefelibataa__",35,TRUE,FALSE,NA,NA
"356","RT @HenockYebyo: Erik Prince masterminds #UAE's mercenary mission to Tigray, backing #AbiyAhmedAli &amp; #IsaiasAfeworki. #DonaldTrump administ…",FALSE,0,NA,2020-12-06 19:04:01,FALSE,NA,"1335661288484122627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ethio100",37,TRUE,FALSE,NA,NA
"357","@IlhanMN ""Want to confiscate your guns,"" want to turn the country socialist,"" ""want to kill babies,"" ""want to outla… https://t.co/AriTzmT60o",FALSE,0,"IlhanMN",2020-12-06 19:02:58,TRUE,"1335650250716024832","1335661023597105152","783792992","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DaveKel49598186",0,FALSE,FALSE,NA,NA
"358","Donald Trump turns on everyone, eventually. Its just a matter of time. Those that believe otherwise are fools.… https://t.co/i3BQLpRfPF",FALSE,1,NA,2020-12-06 19:02:31,TRUE,NA,"1335660912204771331",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlexLongblade",0,FALSE,FALSE,NA,NA
"359","RT @Whippenz: @ResisterForever @GenXLeftyBroad @CharlenDoe @Resister_Sis @kat_coulston @EasyBakedOven @GregMcHallam @13speedOD @elmoscaresm…",FALSE,0,NA,2020-12-06 18:59:53,FALSE,NA,"1335660251534651394",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marchmatron",4,TRUE,FALSE,NA,NA
"360","RT @Roadmaster1253: ""A LIAR AND A CHEAT TO THE BITTER END""...THE IRISH DAILY MIRROR..
OUCH ! #DerangedDonald #DonTheCon #DonaldTrump @realD…",FALSE,0,NA,2020-12-06 18:54:24,FALSE,NA,"1335658869587111943",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leebo4you",11,TRUE,FALSE,NA,NA
"361","@toddbeltz @DGAFCOMEDY69 @LeslieMarshall I wouldn’t go that far, look at all that believe #Demonic #DonaldTrump...… https://t.co/EhgC6QHEFH",FALSE,2,"toddbeltz",2020-12-06 18:53:55,TRUE,"1335631125780324352","1335658746446548993","19630391","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","graceless65",0,FALSE,FALSE,NA,NA
"362","RT @gr888shopper: @politvidchannel So nothing new, right???
The biggest smile I’ve ever seen on #DonaldTrump ‘s face was as #Putin was appr…",FALSE,0,NA,2020-12-06 18:52:29,FALSE,NA,"1335658385505726464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarbB39",4,TRUE,FALSE,NA,NA
"363","RT @gr888shopper: @politvidchannel So nothing new, right???
The biggest smile I’ve ever seen on #DonaldTrump ‘s face was as #Putin was appr…",FALSE,0,NA,2020-12-06 18:51:24,FALSE,NA,"1335658113551060992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidDuchrow",4,TRUE,FALSE,NA,NA
"364","RT @HenockYebyo: Erik Prince masterminds #UAE's mercenary mission to Tigray, backing #AbiyAhmedAli &amp; #IsaiasAfeworki. #DonaldTrump administ…",FALSE,0,NA,2020-12-06 18:50:25,FALSE,NA,"1335657868314484736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makhev",37,TRUE,FALSE,NA,NA
"365","All these people around #DonaldTrump and NOBODY would get him the psychiatric HELP that he so desperately needs!",FALSE,0,NA,2020-12-06 18:49:42,FALSE,NA,"1335657686084546564",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YVee1223",0,FALSE,FALSE,NA,NA
"366","RT @GlenSteen: Must get rid of this piece of 💩 floating around in #Trump's cesspool!
@Jim_Jordan didn't do anything about the sexual abuse…",FALSE,0,NA,2020-12-06 18:47:52,FALSE,NA,"1335657225805762565",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cheezwitham",3,TRUE,FALSE,NA,NA
"367","@FreezePeach5 @Rhaegaro @RudyGiuliani In the words of your super spreader leader Hitler #donaldtrump. #Fakenews… https://t.co/sYDShiz4GK",FALSE,0,"FreezePeach5",2020-12-06 18:47:44,TRUE,"1335065006065528832","1335657193383858176","1156578534565003265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyaMi25440284",0,FALSE,FALSE,NA,NA
"368","@kylegriffin1 Donald Trump is running mad! He better seek the best psychiatric around the city before January 20,2021 #DonaldTrump #JoeBiden",FALSE,3,"kylegriffin1",2020-12-06 18:46:52,FALSE,"1335652727884431360","1335656974999056398","32871086","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OwenChipen",0,FALSE,FALSE,NA,NA
"369","RT @wqbelle: Editorial cartoon by Ed Wefler
#Donald #Trump #DonaldTrump #PardonHimself #SelfPardon #Unconstitutional #AboveTheLaw #NotAbove…",FALSE,0,NA,2020-12-06 18:46:43,FALSE,NA,"1335656936432431104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wqbelle",5,TRUE,FALSE,NA,NA
"370","To all these #MAGA #Republicans 
At #TrumpRally yesterday in #Georgia:
Please take a #COVID19 test.
Chances are you… https://t.co/sYulQ9CsDX",FALSE,3,NA,2020-12-06 18:42:48,TRUE,NA,"1335655952159141891",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yolibeans",0,FALSE,FALSE,NA,NA
"371","#DonaldTrump covets DEATH, via #Covid19 actions https://t.co/EOm7BBmPi1",FALSE,0,NA,2020-12-06 18:41:11,FALSE,NA,"1335655541557899265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Willi_H2O",0,FALSE,FALSE,NA,NA
"372","RT @Whippenz: #GeorgiaNeedsOssoff 
#GeorgiaNeedsWarnock 

❝Oh, shut up, silly woman, said the reptile with a grin
    You knew damn well I…",FALSE,0,NA,2020-12-06 18:41:03,FALSE,NA,"1335655509458735104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BuntynJarhia",12,TRUE,FALSE,NA,NA
"373","Fucking BRILLIANT!!! #DonaldTrump...in other words....BEAT IT! https://t.co/uVuCJ012GX",FALSE,1,NA,2020-12-06 18:40:28,FALSE,NA,"1335655364876881921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrNahnsee",0,FALSE,FALSE,NA,NA
"374","#DonaldTrump   Watching    The Comey Rule.   Great show.  Recommended you watch it.",FALSE,0,NA,2020-12-06 18:36:02,FALSE,NA,"1335654245929013250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anthony22295297",0,FALSE,FALSE,NA,NA
"375","@jack stop telling me about disputed FACTS and start telling us about CONFIRMED corruption!!! You are a stupid, bia… https://t.co/zlKcMRHTiI",FALSE,0,"jack",2020-12-06 18:35:07,TRUE,NA,"1335654017096159233","12","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweetin_kbs",0,FALSE,FALSE,NA,NA
"376","RT @Whippenz: @RhymesRadical @Frankvdb1971 @Bethany82344024 @Cheryllblmc @marksmall1973 @eugh_c @NeverTrumperok @robkennedy50 @ReneES400312…",FALSE,0,NA,2020-12-06 18:33:42,FALSE,NA,"1335653661955993603",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ReneES40031238",2,TRUE,FALSE,NA,NA
"377","RT @Whippenz: @RhymesRadical @Frankvdb1971 @Bethany82344024 @Cheryllblmc @marksmall1973 @eugh_c @NeverTrumperok @robkennedy50 @ReneES400312…",FALSE,0,NA,2020-12-06 18:32:05,FALSE,NA,"1335653253586018306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BEM_8645",2,TRUE,FALSE,NA,NA
"378","@RhymesRadical @Frankvdb1971 @Bethany82344024 @Cheryllblmc @marksmall1973 @eugh_c @NeverTrumperok @robkennedy50… https://t.co/jr6T8UDKGt",FALSE,5,"RhymesRadical",2020-12-06 18:31:46,TRUE,"1335603879937970180","1335653174288343041","1085597192155467776","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Whippenz",2,FALSE,FALSE,NA,NA
"379","RT @Whippenz: #GeorgiaNeedsOssoff 
#GeorgiaNeedsWarnock 

❝Oh, shut up, silly woman, said the reptile with a grin
    You knew damn well I…",FALSE,0,NA,2020-12-06 18:30:56,FALSE,NA,"1335652965579894786",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","79topper",12,TRUE,FALSE,NA,NA
"380","RT @HenockYebyo: Erik Prince masterminds #UAE's mercenary mission to Tigray, backing #AbiyAhmedAli &amp; #IsaiasAfeworki. #DonaldTrump administ…",FALSE,0,NA,2020-12-06 18:29:21,FALSE,NA,"1335652567397900290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BogalePaulo",37,TRUE,FALSE,NA,NA
"381","@2bigg4u Not in this case honey.
#DonaldTrump &amp; 74 Million #Americans
Are in denial &amp; grieving their loss.
Is norma… https://t.co/j6kELzIFTM",FALSE,2,"2bigg4u",2020-12-06 18:29:10,TRUE,"1335649357941493761","1335652519851089920","181361681","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yolibeans",0,FALSE,FALSE,NA,NA
"382","RT @Whippenz: @ResisterForever @GenXLeftyBroad @CharlenDoe @Resister_Sis @kat_coulston @EasyBakedOven @GregMcHallam @13speedOD @elmoscaresm…",FALSE,0,NA,2020-12-06 18:28:32,FALSE,NA,"1335652359460904961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MetroKelvin",4,TRUE,FALSE,NA,NA
"383","“#DonaldTrump was schlonged by over 7 million votes. He became only the third president ever to lose the popular vo… https://t.co/H12eqcJUuX",FALSE,0,NA,2020-12-06 18:27:49,TRUE,NA,"1335652180141826049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","combm_pluribus",0,FALSE,FALSE,NA,NA
"384","RT @Roadmaster1253: ""A LIAR AND A CHEAT TO THE BITTER END""...THE IRISH DAILY MIRROR..
OUCH ! #DerangedDonald #DonTheCon #DonaldTrump @realD…",FALSE,0,NA,2020-12-06 18:27:34,FALSE,NA,"1335652118145937408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DonnieReid16",11,TRUE,FALSE,NA,NA
"385","RT @HenockYebyo: Erik Prince masterminds #UAE's mercenary mission to Tigray, backing #AbiyAhmedAli &amp; #IsaiasAfeworki. #DonaldTrump administ…",FALSE,0,NA,2020-12-06 18:26:31,FALSE,NA,"1335651851379777536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asefatesfay",37,TRUE,FALSE,NA,NA
"386","RT @Willi_H2O: Trump : """"""I just killed a man"""""""", """"I don't want to die""""""
Queen – Bohemian Rhapsody #DonaldTrump  VERSION https://t.co/N4…",FALSE,0,NA,2020-12-06 18:25:28,FALSE,NA,"1335651589705625603",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Willi_H2O",1,TRUE,FALSE,NA,NA
"387","RT @Willi_H2O: How many people has #DonaldTrump killed via his actions ?

""The reality is December and January and February are going to be…",FALSE,0,NA,2020-12-06 18:25:24,FALSE,NA,"1335651571737251841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Willi_H2O",1,TRUE,FALSE,NA,NA
"388","@JoJoFromJerz #DonaldTrump was the first off spring of an orangutan 🦧😂😂",FALSE,0,"JoJoFromJerz",2020-12-06 18:25:02,FALSE,"1155910950207348737","1335651481148649473","818893114979061761","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jwsanderson82",0,FALSE,FALSE,NA,NA
"389","RT @gr888shopper: @politvidchannel So nothing new, right???
The biggest smile I’ve ever seen on #DonaldTrump ‘s face was as #Putin was appr…",FALSE,0,NA,2020-12-06 18:22:32,FALSE,NA,"1335650852074381317",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WoodrowLeeRobi1",4,TRUE,FALSE,NA,NA
"390","Californians ordered to stay at home as Covid surges in US, as US officials grappled with a holiday season surge in… https://t.co/LeRcY7bOSE",FALSE,1,NA,2020-12-06 18:22:10,TRUE,NA,"1335650755731185667",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlexWitzleben",1,FALSE,FALSE,NA,NA
"391","#WaitLetMeGetThisStraight In 2018 #DonaldTrump disbanded his own election integrity commission after it failed to f… https://t.co/0OQ3S7Cc0l",FALSE,1,NA,2020-12-06 18:21:52,TRUE,NA,"1335650681752068101",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngelaM73590898",0,FALSE,FALSE,NA,NA
"392","RT @MarinelaPavleti: President Donald Trump and First Lady Melania arrived Valdosta, Georgia . They were amazing!!! ❤️🇺🇸
#trump #firstladym…",FALSE,0,NA,2020-12-06 18:21:06,FALSE,NA,"1335650487425662977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarinelaWonder",2,TRUE,FALSE,NA,NA
"393","RT @MarinelaPavleti: President Donald Trump and First Lady Melania arrived Valdosta, Georgia . They were amazing!!! ❤️🇺🇸 🕺
#trump #firstlad…",FALSE,0,NA,2020-12-06 18:21:02,FALSE,NA,"1335650472376451072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarinelaWonder",2,TRUE,FALSE,NA,NA
"394","RT @MarinelaPavleti: President Trump and First Lady Melania returning to the White House from a rally in Georgia 
❤️🇺🇸
#trump #firstladymel…",FALSE,0,NA,2020-12-06 18:20:57,FALSE,NA,"1335650453594415110",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarinelaWonder",1,TRUE,FALSE,NA,NA
"395","#Tigray #TigrayGenocide
He is the epitome of #WhiteSupremacy in #blackface...the legacy of black Africans that sold… https://t.co/q7JJ2En6Q7",FALSE,0,NA,2020-12-06 18:20:24,TRUE,NA,"1335650311411732481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EthiopiasDopest",0,FALSE,FALSE,NA,NA
"396","Will #DonaldTrump make one last speech to the nation the night before the #Inauguration?",FALSE,0,NA,2020-12-06 18:20:21,FALSE,NA,"1335650299101458436",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshdeitel",0,FALSE,FALSE,NA,NA
"397","Best strongest President ever #TrumpRally #DonaldTrump #Trump2020MyPresident https://t.co/MdO7WDH2lp",FALSE,0,NA,2020-12-06 18:17:37,FALSE,NA,"1335649611516583936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CintiaPedone",0,FALSE,FALSE,NA,NA
"398","RT @DrGJackBrown: THREAD: Body Language Analysis No. 4401 Nancy Pelosi's and Donald Trump's 'Meltdown Meeting' #DonaldTrump
#NancyPelosi #M…",FALSE,0,NA,2020-12-06 18:17:20,FALSE,NA,"1335649542662991877",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quajeezo",1521,TRUE,FALSE,NA,NA
"399","RT @ot_ordinarian: New from Andrew Donaldson: The President of the United States Shares Thoughts…  #DonaldTrump #Election https://t.co/JWHZ…",FALSE,0,NA,2020-12-06 18:16:00,FALSE,NA,"1335649205956775937",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","trumwill",2,TRUE,FALSE,NA,NA
"400","That's my President #DonaldTrump #TrumpRally #TRUMP2020ToSaveAmerica #welovedonaldtrump https://t.co/1cVqoyVKK8",FALSE,0,NA,2020-12-06 18:15:49,FALSE,NA,"1335649160226226177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CintiaPedone",0,FALSE,FALSE,NA,NA
"401","Am I the only one that remembers when #DiaperDon won in 2016, Rep. kept saying ""deal with it, he's the president"",… https://t.co/l9UdI5IKwK",FALSE,1,NA,2020-12-06 18:15:23,TRUE,NA,"1335649049073102848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexsilva1926",0,FALSE,FALSE,NA,NA
"402","""If I lost, I'd be a very gracious loser,"" #DonaldTrump 

No ifs. Better start making up for lost time,… https://t.co/SYSaJKIv1m",FALSE,1,NA,2020-12-06 18:15:20,TRUE,NA,"1335649036012056577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thereseflanagan",0,FALSE,FALSE,NA,NA
"403","RT @lessIsMoreApp: Twisting skills from the president!

https://t.co/p3efe3iEKJ

You like Donald #Trump or not? that’s actually not importa…",FALSE,0,NA,2020-12-06 18:14:56,FALSE,NA,"1335648936929996800",NA,"<a href=""https://www.ctrlq.org"" rel=""nofollow"">Jailclickbait</a>","_help_homeless",1,TRUE,FALSE,NA,NA
"404","RT @Yolibeans: Fabulous!
Thank you #Georgia!👏👏👏
We got #LOVE❤️for you!

Let's get the #USA #Senate Folks!
Cheers!

#JoeBiden
#Congress #Sen…",FALSE,0,NA,2020-12-06 18:14:50,FALSE,NA,"1335648913856991232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krgogunn",2,TRUE,FALSE,NA,NA
"405","#US health officials Sunday expressed alarm over the refusal of many Americans to wear masks as the nation faces a… https://t.co/lG3CqfuBO2",FALSE,0,NA,2020-12-06 18:14:09,TRUE,NA,"1335648738703011842",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alghadeertv_eng",0,FALSE,FALSE,NA,NA
